Title,Link,Price,Del Price,Information,Image,Year,Brand,Location
N/A,https://www.cars24.com/buy-used-tata-nexon-2023-cars-new-delhi-10132960775/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/4b99499c-0d7b-11f1-bd51-02ede2007fbe/6820f1ab-69a1-4145-984d-85e63b2ba3c0/ddcb6f71-ba82-4117-bb9f-71047650f38d/d053aeaf-4799-4ddc-853b-1c50f039832b/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-nexon-2021-cars-noida-10028664721/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/bb3b1a66-0e41-11f1-bd51-02ede2007fbe/26a28267-a442-43c7-9c61-82a958853817/629b09e6-8cd3-48c7-adf7-2c4547234b87/295ea724-cf0a-459a-b86e-79ece5066e78/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-nexon-2021-cars-noida-13381964732/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/bab545ca-04ce-11f1-bd51-02ede2007fbe/ada81f6e-d6f7-476a-b425-590f77284658/49de7774-aeff-44b6-a893-4a33b20e676c/cd3f793d-1142-4142-b734-1ebb01103f3c/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-nexon-2019-cars-gurgaon-10172063736/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/70563664-0713-11f1-bd51-02ede2007fbe/m/688e9df6-1bfc-4dd9-a300-de5be8fa8da2/3bf49902-a01b-4904-8898-6e630657cf45/a088cbb0-27aa-481f-a14c-4bcfe605d19a/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-nexon-2022-cars-gurgaon-29641464750/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/17712e42-f5ec-11f0-bd51-02ede2007fbe/m/e7ddc67e-5abc-4f21-9540-3037842856c7/984c3f07-bc21-44ed-b4a5-4b90637cc2b7/dafb9ca8-de64-440e-8fef-66859cd95d17/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-nexon-2022-cars-gurgaon-13876461750/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/d71247f6-03fa-11f1-bd51-02ede2007fbe/m/ada0b276-72ce-4ddb-b1e5-a4f5ef4c483d/7fcaaf7c-586b-436f-87e1-7b0cd6390908/9c7298c3-e9c3-416b-bc02-cac022b14dad/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-nexon-2021-cars-new-delhi-10136566733/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/fa09d2d4-073c-11f1-bd51-02ede2007fbe/80701afe-5d96-4324-8f2e-b988e2b80c98/a4cdfbd3-c16f-4fd2-a296-1b5a1b727382/0ee071ae-6a5a-41aa-b79a-d18070899af3/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-nexon-2023-cars-gurgaon-13342869714/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/77f70a26-01ad-11f1-bd51-02ede2007fbe/d74a1e50-1986-4e1e-88a6-2fb07c8317ab/9b2ca0c8-4ca5-4e00-a2b3-5e98112796d9/4de9d338-ddcc-41da-81b4-f2c0c9d16f1a/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-nexon-2023-cars-gurgaon-11013968730/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/d8345d42-033a-11f1-bd51-02ede2007fbe/m/b9bbeac6-21eb-4f3a-a27f-54f675c9172c/3588d902-5e78-4f90-bcd6-88b6b344dfcd/63660283-d131-4e6c-b2c6-bb6cc4ab4cd3/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-nexon-2021-cars-ghaziabad-10014563731/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/4a0670e2-155e-11f1-bd51-02ede2007fbe/be356335-659b-4094-aed6-b5db6443c970/968b7d76-04e9-44ad-a8bf-ee48866869d4/ec007539-9062-4e90-8c77-72636448c389/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-altroz-2021-cars-gurgaon-10024464738/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/c2257808-0e46-11f1-bd51-02ede2007fbe/43b09826-0f6a-4be5-9482-9fb12a96d2b4/0f88643c-91e7-4b0b-ad20-b42563bfce34/dd1d0f18-ac5c-44db-9d89-19dce32464be/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-altroz-2021-cars-noida-11226240703/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/uploads/no_bg/5b2f881c-61b9-11f0-bd3e-02ede2007fbe/6876b63c0761e151e78267b6/e5b4a401-84bf-4bd7-9f3a-64ead6f193ad/slot/2-Right-Front-Diagonal.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-altroz-2024-cars-noida-11080764730/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/d6117f10-0725-11f1-bd51-02ede2007fbe/fb79fafc-742a-4ef6-bd4f-6ea21f393f8e/8849590c-5992-484e-b76e-75ff5f986df2/ecc375f9-2cd6-4f2d-8a2b-cdf17a213d28/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-altroz-2021-cars-gurgaon-10097766745/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/c48bb642-1478-11f1-bd51-02ede2007fbe/c428cd75-d22e-4174-a0b6-649ee8164167/ca1a12bb-f72b-4ca1-adf4-494f17f7543b/4d79f5bb-b634-4c73-ac6b-3f493775a975/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-altroz-2020-cars-gurgaon-11019007710/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/ddb9d458-10a6-11f1-bd51-02ede2007fbe/903a45c9-866d-462c-8ee9-98023f88c391/6e44a071-94bc-4757-8d70-173ce3507000/1fa4804d-a1b1-4865-a495-b95f09c745b6/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-altroz-2025-cars-noida-10044168771/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/fe3ea20c-de39-11f0-bd50-02ede2007fbe/6e57b509-9be2-4560-abc0-dcaf09244c23/bd83d90b-4b73-4640-bcad-483030f6390a/1d338cbc-1fc9-49f9-9abb-6c389f91ddda/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-altroz-2021-cars-gurgaon-13310967738/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/3a2dc31e-0afa-11f1-bd51-02ede2007fbe/ff10072a-4c76-4004-8c9c-98ff90410db8/9355555d-0bcf-4b68-be77-4202754b48f7/f80dcd6e-a81c-4bdc-896d-24ac4816c228/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-altroz-2021-cars-gurgaon-11067964720/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/cf3aa55a-0e54-11f1-bd51-02ede2007fbe/b43bb598-aa11-4588-b422-d059ba479570/490bca36-7e69-4b75-9cb4-98e1c1ee7933/e9bd2403-7e3e-4887-aa63-9d4f84d4ce62/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-altroz-2024-cars-ghaziabad-11284966756/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/b545701a-faa6-11f0-bd51-02ede2007fbe/m/517d8dc8-5b4e-4f80-9b71-5da991ccf74e/bd058b81-8941-47b7-a323-5535a452038b/cc98f155-4c15-43d7-85b2-3686b277da04/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-altroz-2020-cars-new-delhi-10114361789/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/63ce1952-0d76-11f1-bd51-02ede2007fbe/4ec564a4-6061-4f9b-9a55-f120edce1744/8310f31a-5b18-434c-9ee2-ed33787d49b0/436bb37d-d5e5-40ee-8a5e-ff1546429619/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-altroz-2023-cars-noida-10039868737/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/737dff34-108c-11f1-bd51-02ede2007fbe/bdb2581c-c0db-417c-aa64-51b1ba193842/12a829ce-b0d8-4bf6-a2f2-74a43f1a0d40/1c41b364-6da7-4197-b0f7-6f1ac3f78e64/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-altroz-2024-cars-gurgaon-28804661729/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/dcb12994-14c5-11f1-bd51-02ede2007fbe/m/69cb1223-1f66-41a6-9656-8585b866368b/4c5709a9-35a7-4dd6-ac5a-9ee03bf06240/11d0f16d-d1b7-4b2e-b899-d593e10f1b77/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-altroz-2024-cars-noida-11001363726/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/9e089928-0afe-11f1-bd51-02ede2007fbe/a607c82b-6490-4bca-85b4-6fc00b3cb0aa/bdab787e-09d3-4ccb-8844-a1ef2844644f/ab78f4d1-41aa-4c49-91a3-966f89c9021e/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-altroz-2023-cars-ghaziabad-41137303746/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/bf539b68-d8eb-11f0-bd50-02ede2007fbe/412ed2ad-69ec-4387-b7dd-43d091b906d4/bec21348-5f34-4b24-90e1-738e14300a91/437c9504-c3db-4dd2-8b06-7e35aa1f7d2e/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-altroz-2022-cars-ghaziabad-15169809767/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/2a67e8a4-0cc8-11f1-bd51-02ede2007fbe/e4f1d929-8e59-4095-b965-b3db878dcbf3/818c37a0-f1b9-4e6c-9151-ed21a83bf3a6/14552f96-9ab1-4eb7-856e-a80cb85430c4/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-altroz-2021-cars-noida-10590660748/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/visio/prod/10590660748/mainimage/FrontRightSide-Transparent/shadowBackground/1772781208160AJ222I.webp?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-altroz-2021-cars-new-delhi-10069069700/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/10069069700/main image/2026-03-06/car_replace_bg_8f59bdbb-6604-4326-9265-d825ef0e15ee.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-altroz-2022-cars-new-delhi-10037361701/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/10037361701/main image/2026-03-06/car_replace_bg_1d209b6c-e149-401b-8494-2cacab45a498.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-altroz-2020-cars-new-delhi-11065060745/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/11065060745/main image/2026-02-24/car_replace_bg_60dbf2fe-edfe-4e7b-bb48-2dba54a977ed.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-altroz-2021-cars-new-delhi-10099268752/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/10099268752/main image/2026-01-04/car_replace_bg_fe1faf68-f0b0-4010-9870-f50ccc86bac3.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-harrier-2024-cars-new-delhi-10532163788/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/uploads/no_bg/43d19d2a-f531-11f0-bd51-02ede2007fbe/696e1f9ed31d4adff4424f53/0ad733e2-7a83-4456-a873-f3be7a150a87/slot/car-replace-bg-fbdfb407-4072-43d3-8f37-6bfc959c22a9.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-harrier-2024-cars-gurgaon-10184665738/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/2de2ef54-063f-11f1-bd51-02ede2007fbe/c5e66a02-d3dd-4464-b625-4ed41d826e21/90cca113-46f9-4901-a679-198a06eb881b/b95ce9a3-1611-4160-bca2-bbf63b0d75de/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-harrier-2020-cars-gurgaon-10062769752/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/17d7ceb0-f847-11f0-bd51-02ede2007fbe/m/df7c6b6b-b194-46fa-9c0c-3269de6885ce/9ebb14e6-cac1-45ba-9895-6145660c699c/8c0734c7-b540-47e9-8118-bb1c2a614b4f/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-harrier-2022-cars-noida-10515968777/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/6d80d7a2-f43d-11f0-bd51-02ede2007fbe/dffd820a-5581-4979-8f7c-b5e0906ae0a4/6bfa679c-8f27-4c24-b746-7830c4cfd1fc/051a4b2f-6960-4e77-9577-10f966eed2ca/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-harrier-2024-cars-noida-10512367724/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/a997e694-1464-11f1-bd51-02ede2007fbe/m/f436a6aa-6cef-4913-9051-15ebac740449/986bf44a-e8e2-4da9-84dd-d8c8165b48fe/cbaaf57a-c3b6-4022-8929-7a3db26b123a/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-harrier-2021-cars-faridabad-10043263734/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/75046e90-0733-11f1-bd51-02ede2007fbe/m/24dc823e-3672-4b70-bb15-8695be3fa9a3/82fe1f07-37d4-4045-92cf-27118c31d55c/87072e87-2429-4bcf-804b-db6d64817767/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-harrier-2022-cars-gurgaon-10107862728/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/04621d84-1464-11f1-bd51-02ede2007fbe/f971f852-fbe2-4e0a-809e-ddb1f347b916/4f95f843-4a66-4800-b3d4-893b90986567/eef75a7f-c0a8-43fe-bd85-88b9b78b5d88/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-harrier-2022-cars-gurgaon-10118569727/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/visio/prod/10118569727/mainimage/FrontRightSide-Transparent/shadowBackground/1772000980376NTOQP2.webp?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-harrier-2020-cars-new-delhi-10064267783/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/10064267783/main image/2026-02-06/car_replace_bg_4ed00bab-7259-498d-80a6-4e8ad154a81c.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-harrier-2020-cars-panipat-16325107762/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/16325107762/main image/2026-01-24/car_replace_bg_37d5b2e8-9114-43fd-810e-27eb5a37d655.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-harrier-2020-cars-noida-10570360778/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/10570360778/main image/2026-01-31/car_replace_bg_ac786195-fa2d-4487-867d-ee6b2fef36fa.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-harrier-2019-cars-new-delhi-10089264748/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/10089264748/main image/2026-02-22/car_replace_bg_2459a2a8-1904-49ec-8684-9c2f95556852.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-harrier-2020-cars-faridabad-11046663720/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/11046663720/main image/2026-02-20/car_replace_bg_2113a36f-f394-4a76-bd46-f8cbeb30cb9b.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-harrier-2019-cars-new-delhi-10033266788/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/10033266788/main image/2026-01-22/car_replace_bg_65893cb5-fae5-4ea4-8030-95d8fdccfbb0.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-harrier-2023-cars-new-delhi-10079768786/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/10079768786/main image/2026-01-13/car_replace_bg_01b77544-b41b-4004-a210-823e7a2349d9.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-harrier-2020-cars-new-delhi-10545265731/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/10545265731/main image/2026-01-29/car_replace_bg_1fb636d8-989f-4b60-a293-0a3dc4e970d8.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-harrier-2022-cars-ghaziabad-11222166723/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/11222166723/main image/2026-02-16/car_replace_bg_1e80e2a7-57e9-4a13-aee3-829539f5080a.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-harrier-2020-cars-new-delhi-10056767774/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/10056767774/main image/2025-12-22/car_replace_bg_d7f3a764-3c28-48ca-9e3b-9f3c6732a650.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-harrier-2022-cars-faridabad-11084767782/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/11084767782/main image/2026-01-24/car_replace_bg_004b56c1-f202-443a-8f0d-63684edb1a36.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-harrier-2022-cars-gurgaon-10199364788/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/10199364788/main image/2026-01-19/car_replace_bg_e13d28c5-9836-4a44-8f3a-697baef625b5.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-jeep-compass-2018-cars-new-delhi-10029162748/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/4726a05a-15fd-11f1-bd51-02ede2007fbe/6f7368ce-bc0a-4b48-af69-c0674f131184/aba90cbe-810a-401a-9bd1-ddaccf91ac58/549ea9c0-3b5c-4657-9f1e-08a584acbcef/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-jeep-compass-2020-cars-ghaziabad-11291268727/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/cab46dae-0d96-11f1-bd51-02ede2007fbe/ebfed002-e9b1-4cbc-9647-2841296c5b40/74f68f3c-10f0-4219-8518-18f8b73026be/9022d6ee-1545-4e5c-b88e-d352423d5239/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-jeep-compass-2019-cars-noida-10599562738/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/614eabbc-08b5-11f1-bd51-02ede2007fbe/7d3f809d-f8d1-4c19-9399-46e9b67afdd0/8fe799c8-0189-40c0-bdde-4c6f3723e890/db82645e-65eb-4ce7-a17d-b6de9637d311/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-jeep-compass-2022-cars-noida-10564867752/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/b0967254-f85c-11f0-bd51-02ede2007fbe/m/73c803a6-6646-42e8-bb93-f77665dedeb5/99bef541-29e9-4d7e-92c0-b857d2774da0/d6668d3e-4645-428e-9600-4015f9b3c71d/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-jeep-compass-2019-cars-noida-10536063753/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/73537116-13d3-11f1-bd51-02ede2007fbe/37827d8f-6518-4c07-921c-5f4c18cdc955/52825fd6-df0a-4f6a-a72a-d725eef3ee15/cf1bcb88-bbb7-4f66-a1ee-c7703fd282d1/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-safari-2022-cars-noida-11214700709/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/d527953c-cf51-11f0-bd4e-02ede2007fbe/e82a1fb8-7824-4b3e-81ee-6e853be63cbc/f33530fb-f118-4412-884d-4f8012584c92/3f937374-2833-458f-8e9a-a2e971651ac3/slot/camera-SRP.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-safari-2021-cars-noida-11245065786/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/6c11aab2-ff3d-11f0-bd51-02ede2007fbe/98952ecc-b5f9-4d60-a7c3-16b3c5c03a4e/0549ac39-9ab7-48a3-a2d9-e6ab84694ad0/f6267753-5cb1-4b6e-b281-77107ba6c585/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-safari-2021-cars-panipat-16308565738/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/16308565738/main image/2026-02-01/car_replace_bg_7433a2cb-39b2-4e4a-860c-9b1fcbeb3a99.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-safari-2022-cars-ghaziabad-11213861731/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/11213861731/main image/2026-02-03/car_replace_bg_5804f4e5-38c6-425b-9865-9c2475c37438.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-safari-2021-cars-new-delhi-10053862753/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/10053862753/main image/2026-01-08/car_replace_bg_7965cd4b-0e94-494d-84c0-f51eaaacd5b2.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-safari-2022-cars-new-delhi-11088066781/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/11088066781/main image/2026-01-18/car_replace_bg_c7769ce7-000c-41e8-835c-574f304677a7.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-safari-2022-cars-faridabad-11000268711/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/11000268711/main image/2025-12-28/car_replace_bg_4ef01e05-2a80-4afe-8f1d-82d0336d1e92.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-tata-safari-2022-cars-ghaziabad-11276863727/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/11276863727/main image/2026-02-19/car_replace_bg_9aa20e92-e7b7-48d7-90a6-291b0b8285ec.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
